"","id","userFR_bin","ses_male_bin","ses_age","age34","age35_54","alberta_bin","bcolumbia_bin","nova_scotia_bin","ontario_bin","quebec_bin","yukon_bin","ses_french_bin","educ_group","educBHS","educHS","ses_income_char","ses_income3Cat","incomeLow_bin","incomeMid_bin","ses_postalCode","ses_matStatus_char","matStatus_married_bin","ses_home_ownership_char","home_owned_bin","home_rented_bin","ses_children_char","children_bin","ses_citizenYes_bin","ses_employ_status_char","employ_fulltime_bin","ses_family_structure_char","family_first_union_bin","ses_children05_char","youngChildren","ses_children612_char","dependentChildren","ses_children1317_char","teenChildren","ses_children18_char","ses_0children18_bin","ses_1children18_bin","ses_2children18_bin","ses_3children18_bin","ses_4children18_bin","ideo_right_num.","ideo_interest_politics_num","ideo_cynicism","ideo_cynicism_char","ideo_party_them","ideo_party_bin","ideo_country_bin","budget_health_priority_num","budget_health_priority_bin","budget_education_priority_num","budget_education_priority_bin","budget_pensions_priority_num","budget_pensions_priority_bin","budget_taxes_priority_num","budget_taxes_priority_bin","budget_debt_priority_num","budget_debt_priority_bin","budget_spend_prio_health_norm","budget_spend_prio_seniors_norm","budget_spend_prio_childcare_norm","budget_spend_prio_costLiving_norm","budget_spend_prio_climateChange_norm","tradeoff_childcare_num","tradeoff_childcare_higher_taxes_num","tradeoff_childcare_by_cutting_num","tradeoff_childcare_debt_num","tradeoff_no_taxes_num","tradeoff_taxes_sales_num","tradeoff_taxes_high_income_num","tradeoff_taxes_wealthy_num","tradeoff_taxconst_char","tradeoff_capital_bin","tradeoff_sales_bin","tradeoff_income_bin","tradeoff_no_exception_bin","tradeoff_dontremember_bin","tradeoff_childcare_benefits_num","tradeoff_childcare_lowincome_num","tradeoff_childcare_char","tradeoff_childcare_benefits_bin","tradeoff_childcare_income_bin","tradeoff_childcare_dontremember_bin","tradeoff_childcare_no_mention_bin","tradeoff_senior_benefits_num","tradeoff_senior_income_num","redis_intelligence_num","redis_opportunity_num","redis_reasons_rich_num","redis_reasons_poor_num","redis_effort_num","redis_social_benefits_num","redis_welfare_num","redis_no_cheat_system_num"
"425",425,1,1,63,0,0,0,0,0,0,1,0,1,"educHS",0,1,"90001_to_110000","Mid",0,1,"G0W","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.55,0.8,"The country","the_country",0,0,1,1,1,0.25,0,0.75,1,0,0,0.5,0,0.5,0.25,0,0.25,0.25,NA,NA,0,NA,1,NA,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33,NA,1,NA,1,0.33,1,0.66,1
"426",426,0,1,51,0,1,0,0,1,0,0,0,0,"educUniv",0,0,"150001_to_200000","High",0,0,"B0p","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"first_union",1,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"0 enfant 13-17 ans",0,"2 enfants 18+ ans",0,0,1,0,0,0.44,0.8,"Their party","their_party",0,1,0,1,1,0.25,0,0.5,0,0.75,1,0,0,0.5,0,0,0,0.5,NA,NA,NA,NA,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66,NA,0.66,NA,0.66,0.33,0.66,0.33,0.66
"427",427,1,0,43,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"more_than_200000","High",0,0,"J3Y","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"self_employed",0,"first_union",1,"2 enfants 0-5 ans",1,"0 enfant 6-12 ans",0,"0 enfant 13-17 ans",0,"0 enfant 18+ ans",1,0,0,0,0,0.44,0.7,"Their party","their_party",0,1,0,1,1,0.75,1,0,0,0.25,0,0.5,0,0.25,0.25,0.25,0.25,0.25,1,NA,NA,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA,0.66,NA,0.66,NA,0.33,0.66,0.66,0.66
"428",428,1,1,65,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"more_than_200000","High",0,0,"G1Y","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"working_full_time",1,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.11,0.9,"Their party","their_party",0,1,0,0.75,1,1,1,0,0,0.5,0,0.25,0,0.25,0.25,0.25,0,0.25,0.66,NA,NA,NA,0.33,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA,NA,1,0.66,NA,0.66,0.33,0.33,1
"429",429,1,1,61,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"more_than_200000","High",0,0,"H9W","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"second_union",0,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"0 enfant 13-17 ans",0,"0 enfant 18+ ans",1,0,0,0,0,0.55,0.6,"Their party","their_party",0,1,0,0.75,1,0,0,0.5,0,1,1,0.25,0,0.25,0,0,0.25,0,NA,NA,0,NA,NA,0.66,NA,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"I don’t remember.",0,0,1,0,0.33,NA,0.66,NA,0.66,NA,0.33,0.66,0.66,0.66
"430",430,1,0,66,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"G2C","divorced",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,"retired",0,"single_parent",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.55,0.2,"Their party","their_party",0,1,0,1,1,0.75,1,0.25,0,0.5,0,0,0,0.25,0.25,0.25,0,0,NA,NA,NA,NA,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66,0.33,NA,NA,1,0.66,1,0.66,0.33
"431",431,1,0,50,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"more_than_200000","High",0,0,"J4M","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,0,"self_employed",0,"first_union",1,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"1 enfant 13-17 ans",1,"1 enfant 18+ ans",0,1,0,0,0,0.11,0.9,"Themselves","themselves",1,0,0,0.75,1,1,1,0.25,0,0.5,0,0,0,0.25,0,0.25,0.25,0,NA,NA,NA,NA,1,NA,NA,NA,"A capital gains tax.",1,0,0,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66,0.66,NA,NA,1,0,1,0.33,1
"432",432,0,1,77,0,0,0,1,0,0,0,0,0,"educUniv",0,0,"60001_to_90000","Mid",0,1,"835","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.88,0.8,"Themselves","themselves",1,0,0,0.5,0,1,1,0,0,0.25,0,0.75,1,0.25,0.25,0,0.5,0,0.66,NA,NA,NA,NA,NA,NA,0.66,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA,0.66,NA,0.33,NA,0.66,0.33,1,0.33
"433",433,1,0,68,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"110001_to_150000","Mid",0,1,"G1L","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.22,0.9,"Their party","their_party",0,1,0,0.75,1,1,1,0.5,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.5,NA,NA,0.66,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66,NA,0.66,0.66,NA,0.33,1,0.33,1
"434",434,1,0,40,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"J4P","single",0,"rented",0,1,"alone_without_children",0,1,"working_full_time",1,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.22,0.6,"Themselves","themselves",1,0,0,1,1,0.75,1,0.5,0,0.25,0,0,0,0.25,0.25,0.25,0,0.25,NA,NA,NA,1,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33,1,NA,NA,1,0.33,1,0.33,1
"435",435,0,1,79,0,0,0,1,0,0,0,0,0,"educUniv",0,0,"150001_to_200000","High",0,0,"V3H","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.33,0.9,"Themselves","themselves",1,0,0,1,1,0.75,1,0.25,0,0.5,0,0,0,0.25,0,0.25,0.25,0.25,NA,NA,NA,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66,0.66,NA,1,NA,0.66,0.66,0.66,1
"436",436,1,1,20,1,0,0,0,0,0,1,0,1,"educHS",0,1,"1_to_30000","Low",1,0,"G4Z","single",0,"rented",0,1,"alone_without_children",0,1,"student_attending_school",0,"single_parent",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.8,"Their party","their_party",0,1,0,0.75,1,1,1,0.5,0,0,0,0.25,0,0.5,0,0,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.33,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA,NA,0.33,1,NA,0.33,1,0,0.66
"437",437,0,1,33,1,0,0,0,0,0,1,0,0,"educUniv",0,0,"more_than_200000","High",0,0,"H2L","common_law",0,"rented",0,1,"in_couple_without_children",0,1,"student_attending_school",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.8,"Their party","their_party",0,1,0,0.5,0,0.75,1,1,1,0.25,0,0,0,0.25,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA,NA,0.66,NA,1,0.33,0.66,0.33,1
"438",438,1,0,58,0,0,0,0,0,0,1,0,1,"educUniv",0,0,NA,NA,NA,NA,"J4P","divorced",0,"rented",0,1,"alone_without_children",0,1,"retired",0,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.3,"Themselves","themselves",1,0,0,1,1,0.75,1,0.25,0,0.5,0,0,0,0.25,0.25,0,0.25,0,NA,NA,NA,NA,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA,NA,0,0.66,NA,0,1,0.66,0.66
"439",439,1,1,25,1,0,0,0,0,0,1,0,1,"educUniv",0,0,"110001_to_150000","Mid",0,1,"H8T","common_law",0,"rented",0,1,"in_couple_without_children",0,1,"student_attending_school",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.11,1,"Themselves","themselves",1,0,0,0.75,1,1,1,0.25,0,0.5,0,0,0,0.25,0,0,0.25,0.25,NA,NA,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,1,NA,0,NA,1,0,1,0.33,1
"440",440,0,1,75,0,0,0,1,0,0,0,0,0,"educUniv",0,0,"1_to_30000","Low",1,0,"v3z","divorced",0,"rented",0,1,"alone_without_children",0,1,"retired",0,"single_parent",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.66,1,"Their party","their_party",0,1,0,1,1,0.75,1,0,0,0.25,0,0.5,0,0.5,0.25,0,0.25,0,NA,NA,NA,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA,NA,1,0.66,NA,1,0.66,0.66,0
"441",441,1,1,53,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"110001_to_150000","Mid",0,1,"J7w","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"first_union",1,"0 enfant 0-5 ans",0,"2 enfants 6-12 ans",1,"1 enfant 13-17 ans",1,"0 enfant 18+ ans",1,0,0,0,0,0.22,0.8,"The country","the_country",0,0,1,1,1,0.5,0,0,0,0.75,1,0.25,0,0,0,0.25,0.25,0.5,NA,NA,NA,NA,NA,NA,0.33,NA,"A capital gains tax.",1,0,0,0,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0,NA,0.66,1,NA,0,1,0.33,1
"442",442,1,0,70,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"G1K","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.9,"Don’t know","dont_know",0,0,0,1,1,0,0,0.75,1,0.5,0,0.25,0,0.5,0.25,0,0,0.25,NA,NA,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA,0.66,NA,NA,0.66,0.33,0.66,0.66,1
"443",443,1,0,65,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"h7l","divorced",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,"retired",0,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.8,"The country","the_country",0,0,1,1,1,0.75,1,0.5,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,0.66,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33,0.66,NA,0.66,NA,0.66,1,0.33,0.66
"444",444,0,1,67,0,0,0,1,0,0,0,0,0,"educUniv",0,0,"90001_to_110000","Mid",0,1,"V4P","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"self_employed",0,"first_union",1,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"0 enfant 13-17 ans",0,"2 enfants 18+ ans",0,0,1,0,0,0.77,0.9,"Themselves","themselves",1,0,0,0.5,0,0.25,0,0,0,0.75,1,1,1,0.75,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66,NA,0.66,0.33,NA,0.66,0.33,0.66,0.66
"445",445,0,0,55,0,0,0,0,0,0,0,1,0,"educHS",0,1,"1_to_30000","Low",1,0,"987","single",0,"rented",0,1,"alone_without_children",0,0,"working_full_time",1,"single_parent",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,1,1,"Don’t know","dont_know",0,0,0,1,1,0,0,0.75,1,0.25,0,0.5,0,0.75,0,0,0.25,0,NA,NA,NA,NA,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA,0.66,NA,0.66,NA,0.66,1,0.66,0.66
"446",446,1,1,58,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"90001_to_110000","Mid",0,1,"h4h","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"first_union",1,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"1 enfant 13-17 ans",1,"1 enfant 18+ ans",0,1,0,0,0,0.33,1,"The country","the_country",0,0,1,1,1,0.75,1,0,0,0.25,0,0.5,0,0.25,0,0,0.25,0.25,NA,NA,NA,NA,NA,0.33,NA,NA,"A tax on high incomes.",0,0,1,0,0,0.66,NA,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66,0.66,NA,NA,0.66,0.33,0.66,0.33,0.33
"447",447,1,1,36,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"more_than_200000","High",0,0,"H4G","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"working_full_time",1,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.77,0.8,"The country","the_country",0,0,1,0.75,1,1,1,0.25,0,0.5,0,0,0,0.25,0,0.25,0.25,0.25,NA,NA,NA,NA,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66,NA,0.66,NA,0.66,0.66,0.66,0.33,0.33
"448",448,0,0,67,0,0,1,0,0,0,0,0,0,"educUniv",0,0,"90001_to_110000","Mid",0,1,"T2Z","single",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,"retired",0,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.66,1,"The country","the_country",0,0,1,0.5,0,0,0,0.25,0,1,1,0.75,1,0.5,0,0,0.25,0,NA,0,NA,NA,NA,NA,NA,0.66,"A tax on high incomes.",0,0,1,0,0,NA,0,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0,NA,1,NA,0.33,1,0.33,0.33,1
"449",449,1,1,67,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"90001_to_110000","Mid",0,1,"J3V","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.8,"Themselves","themselves",1,0,0,0.5,0,0.75,1,1,1,0.25,0,0,0,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.66,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33,NA,0.66,NA,0.66,0.33,0.66,0.66,0
"450",450,1,0,48,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"90001_to_110000","Mid",0,1,"J1R","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_part_time",0,"first_union",1,"0 enfant 0-5 ans",0,"0 enfant 6-12 ans",0,"1 enfant 13-17 ans",1,"1 enfant 18+ ans",0,1,0,0,0,0.33,0.5,"The country","the_country",0,0,1,1,1,0.75,1,0.25,0,0.5,0,0,0,0.25,0.25,0.25,0.25,0.25,NA,NA,0.33,NA,0.33,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA,NA,0.66,NA,1,0,1,0,1
"451",451,1,1,70,0,0,0,0,0,0,1,0,1,"educHS",0,1,"90001_to_110000","Mid",0,1,"J1N","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.7,"The country","the_country",0,0,1,0.75,1,1,1,0,0,0.5,0,0.25,0,0.5,0.25,0,0.25,0.25,NA,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA,NA,1,0.66,NA,0.33,1,0.33,1
"452",452,1,0,40,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"90001_to_110000","Mid",0,1,"J1J","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"first_union",1,"1 enfant 0-5 ans",1,"0 enfant 6-12 ans",0,"0 enfant 13-17 ans",0,"0 enfant 18+ ans",1,0,0,0,0,0.11,0.6,"Their party","their_party",0,1,0,0.75,1,1,1,0.25,0,0.5,0,0,0,0.25,0,0.25,0,0.25,1,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66,1,NA,NA,1,0.33,1,0.33,1
"453",453,1,1,41,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"H4G","single",0,"rented",0,1,"alone_without_children",0,1,"working_full_time",1,"second_union",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.66,0.6,"Their party","their_party",0,1,0,0.75,1,1,1,0,0,0.25,0,0.5,0,0,0.25,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,0,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33,NA,1,NA,0.66,0.33,0.66,0.66,0
"454",454,1,1,61,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"110001_to_150000","Mid",0,1,"J0B","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"working_full_time",1,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.8,"The country","the_country",0,0,1,0.75,1,0.5,0,0.25,0,0,0,1,1,0.25,0.25,0,0.25,0.25,NA,0.33,NA,NA,NA,NA,0.33,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33,NA,1,NA,1,0.66,0.66,0.33,1
"455",455,1,0,79,0,0,0,0,0,0,1,0,1,"educHS",0,1,"30001_to_60000","Mid",0,1,"H2M","common_law",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"retired",0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.7,"Their party","their_party",0,1,0,0.5,0,1,1,0,0,0.25,0,0.75,1,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.66,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,1,0.33,NA,1,NA,0.33,1,0.33,1
"456",456,1,1,37,0,1,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"G1K","single",0,"rented",0,1,"alone_without_children",0,1,"working_full_time",1,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.22,0.8,"Their party","their_party",0,1,0,0.75,1,1,1,0,0,0.5,0,0.25,0,0.5,0,0,0.25,0,NA,NA,NA,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"No trade-off was mentioned.",0,0,0,1,NA,0.66,NA,0.66,0.66,NA,0.33,1,0.33,0.66
"457",457,1,0,78,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"1_to_30000","Low",1,0,"H4G","single",0,"rented",0,1,"alone_without_children",0,1,"retired",0,"single_parent",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.44,0.7,"Themselves","themselves",1,0,0,1,1,0.75,1,0.5,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,NA,0.66,NA,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,0.33,NA,"I don’t remember.",0,0,1,0,NA,0.66,0.66,NA,NA,0.66,0.33,0.66,0.66,0.33
"458",458,1,0,65,0,0,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"h7l","single",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,"retired",0,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.33,0.8,"The country","the_country",0,0,1,1,1,0.75,1,0.25,0,0,0,0.5,0,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,0.66,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66,0.66,NA,NA,1,0.66,1,0.66,0.66
"459",459,1,1,38,0,1,0,0,0,0,1,0,1,"educHS",0,1,"90001_to_110000","Mid",0,1,"J7P","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",1,1,"working_full_time",1,"first_union",1,"0 enfant 0-5 ans",0,"3 enfants 6-12 ans",1,"1 enfant 13-17 ans",1,"0 enfant 18+ ans",1,0,0,0,0,0.22,0.9,"Themselves","themselves",1,0,0,1,1,0.75,1,0,0,0.25,0,0.5,0,0.25,0.25,0.25,0,0.25,NA,NA,1,NA,0.33,NA,NA,NA,"A capital gains tax.",1,0,0,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA,0.66,NA,1,NA,0.33,0.66,0.33,0
"460",460,1,NA,27,1,0,0,0,0,0,1,0,1,"educUniv",0,0,"60001_to_90000","Mid",0,1,"h2c","single",0,"rented",0,1,"alone_without_children",0,1,"working_full_time",1,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.11,0.7,"Their party","their_party",0,1,0,1,1,0.75,1,0,0,0.5,0,0.25,0,0.5,0,0.25,0,0.25,NA,0.66,NA,NA,NA,NA,1,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA,0.33,NA,NA,1,0,1,0.33,1
"461",461,1,0,22,1,0,0,0,0,0,1,0,1,"educBHS",1,0,"1_to_30000","Low",1,0,"J5w","single",0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,"working_part_time",0,"other",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.11,0.5,"Themselves","themselves",1,0,0,1,1,0.5,0,0.75,1,0,0,0.25,0,0.25,0.25,0,0.25,0.25,NA,NA,NA,NA,NA,NA,1,NA,"I don’t remember.",0,0,0,0,1,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1,NA,0.66,NA,0.33,0.33,0.33,0.33,0.33
"462",462,1,0,31,1,0,0,0,0,0,1,0,1,"educUniv",0,0,"110001_to_150000","Mid",0,1,"G0S","married",1,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,1,"working_full_time",1,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.55,0.3,"The country","the_country",0,0,1,1,1,0.5,0,0,0,0.25,0,0.75,1,0.25,0.5,0.25,0,0,NA,NA,NA,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33,NA,1,0.66,NA,0.33,1,0.33,1
